address,auction_date,auction_result,base_price_eur,codice,final_offer_eur,lot_id,source_pdf,surface_sqm,winner
MILANO VIA VAL SABBIA '6,17 Giugno 2021,AGGIUDICATA,86625.0,00510444,131999.0,113/21,esito-17giugno2021.pdf,,L.M.
MILANO VIA CONCILIO VATICANO II '4,17 Giugno 2021,AGGIUDICATA,62790.0,00620245,82300.0,114/21,esito-17giugno2021.pdf,,I.M.
MILANO VIA MICHELE SAPONARO '20,17 Giugno 2021,AGGIUDICATA,87120.0,00666201,141650.0,115/21,esito-17giugno2021.pdf,,S.A.S.E.
MILANO VIA ALESSANDRO LITTA MODIGNANI '115,17 Giugno 2021,AGGIUDICATA,77625.0,00690511,125100.0,116/21,esito-17giugno2021.pdf,,M.A.
MILANO VIA ARTURO GRAF '12,17 Giugno 2021,AGGIUDICATA,93015.0,00700015,150000.0,117/21,esito-17giugno2021.pdf,,H.E.S.
MILANO VIA ARTURO GRAF '32,17 Giugno 2021,AGGIUDICATA,72833.0,00700239,145600.0,118/21,esito-17giugno2021.pdf,,A.R.K.H.
MILANO VIA ARTURO GRAF '34,17 Giugno 2021,AGGIUDICATA,72833.0,00700256,135000.0,119/21,esito-17giugno2021.pdf,,M.H.
MILANO VIA ENRICO FALCK '9,17 Giugno 2021,AGGIUDICATA,93500.0,00720413,162999.0,120/21,esito-17giugno2021.pdf,,W.Z.
MILANO VIA FRANCESCO CILEA '82,17 Giugno 2021,AGGIUDICATA,74800.0,00721360,143000.0,121/21,esito-17giugno2021.pdf,,M.F.
MILANO VIA FRANCESCO CILEA '72,17 Giugno 2021,AGGIUDICATA,92400.0,00721421,175398.0,122/21,esito-17giugno2021.pdf,,C.M.
CORSICO VIA EUGENIO CURIEL '14,17 Giugno 2021,AGGIUDICATA,80646.0,00740727,138900.0,123/21,esito-17giugno2021.pdf,,Z.K.A.M.
MILANO VIA AGOSTINO DE PRETIS '103,17 Giugno 2021,AGGIUDICATA,97020.0,00750404,146150.0,124/21,esito-17giugno2021.pdf,,G.R.A.A.-.G.A.
MILANO VIA AGOSTINO DE PRETIS '105,17 Giugno 2021,AGGIUDICATA,100485.0,00750418,151250.0,125/21,esito-17giugno2021.pdf,,S.M.S.A.
MILANO VIA AGOSTINO DE PRETIS '25,17 Giugno 2021,AGGIUDICATA,101640.0,00751262,161500.0,126/21,esito-17giugno2021.pdf,,L.M.
MILANO VIA AGOSTINO DE PRETIS '47,17 Giugno 2021,AGGIUDICATA,115500.0,00751431,170100.0,127/21,esito-17giugno2021.pdf,,G.S.G.F.
MILANO VIA ALEX VISCONTI '15,17 Giugno 2021,AGGIUDICATA,62700.0,01360024,119000.0,128/21,esito-17giugno2021.pdf,,H.X.
MILANO VIA VAL DEVERO '19,17 Giugno 2021,AGGIUDICATA,88944.0,01430046,217983.0,129/21,esito-17giugno2021.pdf,,M.M.
SESTO SAN GIOVANNI VIA FRATELLI BANDIERA '194,17 Giugno 2021,AGGIUDICATA,59719.0,02020245,80000.0,130/21,esito-17giugno2021.pdf,,D.X.
LEGNANO VIA BRENNERO '6,17 Giugno 2021,ASTA DESERTA,55300.0,02070151,0.0,131/21,esito-17giugno2021.pdf,,
GORGONZOLA VIA CRISTOFORO COLOMBO '14,17 Giugno 2021,AGGIUDICATA,46683.0,05260008,75000.0,132/21,esito-17giugno2021.pdf,,P.N.
MILANO VIA LONGARONE '10 A,17 Giugno 2021,AGGIUDICATA,140288.0,70030003,173100.0,133/21,esito-17giugno2021.pdf,,S.W.S.M.
MILANO VIA LONGARONE '10 B,17 Giugno 2021,ASTA DESERTA,132675.0,70030015,0.0,134/21,esito-17giugno2021.pdf,,
ABBIATEGRASSO VIA GINIBISSA '53,17 Giugno 2021,ASTA DESERTA,81900.0,70190010,0.0,135/21,esito-17giugno2021.pdf,,
70592090 MILANO VIA BELTRAME CRISTIANI '13,17 Giugno 2021,AGGIUDICATA,192231.0,70590090,331434.0,136/21,esito-17giugno2021.pdf,,C.S.-.C.M.
70593236 MILANO VIA JAN SIBELIUS '18,17 Giugno 2021,AGGIUDICATA,165099.0,70591236,300000.0,137/21,esito-17giugno2021.pdf,,Z.D.
MILANO VIA CAMILLO GIUSSANI '13,17 Giugno 2021,AGGIUDICATA,178068.0,71020120,191110.0,138/21,esito-17giugno2021.pdf,,F.A.
MILANO VIA MONTE BALDO '21,17 Giugno 2021,AGGIUDICATA,107120.0,93290057,225000.0,139/21,esito-17giugno2021.pdf,,S.S.
MILANO VIA GIOVANNI PASCOLI '2 A,15 Aprile 2015,AGGIUDICATA,115584.0,00160024,206620.0,095/15,esito-15aprile15.pdf,,M.C.F.
MILANO VIA GIOVANNI PASCOLI '2 B,15 Aprile 2015,AGGIUDICATA,107328.0,00160044,197240.0,096/15,esito-15aprile15.pdf,,D.R.F.-.F.
MILANO VIA GIOVANNI PASCOLI '4,15 Aprile 2015,AGGIUDICATA,42656.0,00160148,60230.0,097/15,esito-15aprile15.pdf,,P.A.
MILANO VIA GASPARE ASELLI '18,15 Aprile 2015,AGGIUDICATA,88073.0,00280392,140200.0,098/15,esito-15aprile15.pdf,,G.M.
MILANO VIA CANALETTO '10,15 Aprile 2015,AGGIUDICATA,59478.0,00310057,97000.0,099/15,esito-15aprile15.pdf,,S.E.
MILANO VIA FILIPPO ABBIATI '1,15 Aprile 2015,AGGIUDICATA,49858.0,00340779,49900.0,100/15,esito-15aprile15.pdf,,P.S.
MILANO VIA DANIELE RICCIARELLI '12,15 Aprile 2015,AGGIUDICATA,55162.0,00342858,59026.0,101/15,esito-15aprile15.pdf,,L.N.A.A.
MILANO VIA VIGILIO INAMA '20,15 Aprile 2015,AGGIUDICATA,110940.0,00370712,161100.0,102/15,esito-15aprile15.pdf,,Z.R.
MILANO VIA ILLIRICO '3 A,15 Aprile 2015,AGGIUDICATA,62909.0,00410512,63960.0,103/15,esito-15aprile15.pdf,,B.P.
MILANO VIA ILLIRICO '3 B,15 Aprile 2015,AGGIUDICATA,64053.0,00410524,67470.0,104/15,esito-15aprile15.pdf,,B.S.
MILANO VIA ANGELO INGANNI '52 A,15 Aprile 2015,AGGIUDICATA,62640.0,00433635,83730.0,105/15,esito-15aprile15.pdf,,M.A.
MILANO VIA ANGELO INGANNI '52 B,15 Aprile 2015,AGGIUDICATA,63684.0,00433642,81000.0,106/15,esito-15aprile15.pdf,,B.C.
MILANO VIA LORENTEGGIO '201,15 Aprile 2015,ASTA ANNULLATA,58464.0,00433713,0.0,107/15,esito-15aprile15.pdf,,
MILANO VIA LORENTEGGIO '203 A,15 Aprile 2015,AGGIUDICATA,74124.0,00433830,80626.0,108/15,esito-15aprile15.pdf,,D.A.S.
MILANO VIA LORENTEGGIO '203 B,15 Aprile 2015,AGGIUDICATA,66816.0,00433879,67020.0,109/15,esito-15aprile15.pdf,,D.L.
MILANO VIA NICOLO' BARABINO '7,15 Aprile 2015,AGGIUDICATA,65100.0,00470216,70150.0,110/15,esito-15aprile15.pdf,,S.R.
MILANO VIA MEDEGHINO '24 A,15 Aprile 2015,AGGIUDICATA,103950.0,00480045,136240.0,111/15,esito-15aprile15.pdf,,B.A.S.
MILANO VIA MEDEGHINO '24 B,15 Aprile 2015,AGGIUDICATA,103950.0,00480056,127800.0,112/15,esito-15aprile15.pdf,,S.M.A.
MILANO VIA MEDEGHINO '24 C,15 Aprile 2015,AGGIUDICATA,80850.0,00480104,150999.0,113/15,esito-15aprile15.pdf,,P.S.
MILANO VIA MEDEGHINO '24 D,15 Aprile 2015,AGGIUDICATA,103950.0,00480129,111001.0,114/15,esito-15aprile15.pdf,,B.F.B.
MILANO VIA ORBETELLO '2,15 Aprile 2015,AGGIUDICATA,64032.0,00500093,75000.0,115/15,esito-15aprile15.pdf,,S.F.
MILANO VIA ORBETELLO '4 A,15 Aprile 2015,ASTA DESERTA,60320.0,00500189,0.0,116/15,esito-15aprile15.pdf,,
MILANO VIA ORBETELLO '4 B,15 Aprile 2015,ASTA DESERTA,76096.0,00500212,0.0,117/15,esito-15aprile15.pdf,,
MILANO VIA ORBETELLO '4 C,15 Aprile 2015,AGGIUDICATA,57536.0,00500233,60000.0,118/15,esito-15aprile15.pdf,,S.P.
MILANO VIA ORBETELLO '4 D,15 Aprile 2015,ASTA DESERTA,57536.0,00500279,0.0,119/15,esito-15aprile15.pdf,,
MILANO VIA SANTUARIO DEL SACRO CUORE '3 A,15 Aprile 2015,ASTA ANNULLATA,48510.0,00510579,0.0,120/15,esito-15aprile15.pdf,,
MILANO VIA SANTUARIO DEL SACRO CUORE '3 B,15 Aprile 2015,ASTA DESERTA,47628.0,00510618,0.0,121/15,esito-15aprile15.pdf,,
MILANO VIA SANTUARIO DEL SACRO CUORE '3 C,15 Aprile 2015,AGGIUDICATA,63504.0,00510625,77166.0,122/15,esito-15aprile15.pdf,,S.C.
MILANO VIA SANTUARIO DEL SACRO CUORE '3 D,15 Aprile 2015,AGGIUDICATA,59976.0,00510652,62000.0,123/15,esito-15aprile15.pdf,,B.A.
MILANO VIA SANTUARIO DEL SACRO CUORE '3 E,15 Aprile 2015,AGGIUDICATA,82026.0,00510669,83000.0,124/15,esito-15aprile15.pdf,,C.G.
MILANO VIA CONSOLE MARCELLO '36,15 Aprile 2015,ASTA DESERTA,63360.0,00540013,0.0,125/15,esito-15aprile15.pdf,,
MILANO VIA DEGLI ONTANI '6,15 Aprile 2015,ASTA DESERTA,93000.0,00650227,0.0,126/15,esito-15aprile15.pdf,,
MILANO VIA DEI SALICI '67,15 Aprile 2015,AGGIUDICATA,79980.0,00650422,81098.0,127/15,esito-15aprile15.pdf,,S.M.
MILANO VIA DEI SALICI '57,15 Aprile 2015,AGGIUDICATA,59520.0,00650490,59550.0,128/15,esito-15aprile15.pdf,,I.E.
MILANO VIA DEI SALICI '41,15 Aprile 2015,AGGIUDICATA,61380.0,00650610,71630.0,129/15,esito-15aprile15.pdf,,C.M.
MILANO VIA DEI SALICI '17,15 Aprile 2015,AGGIUDICATA,79980.0,00650901,80990.0,130/15,esito-15aprile15.pdf,,S.S.
MILANO VIA DEI LARICI '20,15 Aprile 2015,ASTA DESERTA,59520.0,00651727,0.0,131/15,esito-15aprile15.pdf,,
MILANO VIA DEI SALICI '8,15 Aprile 2015,NON OPTATO,79050.0,00651905,0.0,132/15,esito-15aprile15.pdf,,
MILANO VIA DEI SALICI '6 A,15 Aprile 2015,AGGIUDICATA,76260.0,00652059,83283.0,133/15,esito-15aprile15.pdf,,M.V.
MILANO VIA DEI SALICI '6 B,15 Aprile 2015,ASTA DESERTA,78120.0,00652068,0.0,134/15,esito-15aprile15.pdf,,
MILANO VIA DELLE BETULLE '5,15 Aprile 2015,AGGIUDICATA,63240.0,00652155,82166.0,135/15,esito-15aprile15.pdf,,R.A.P.
MILANO VIA DELLE BETULLE '36,15 Aprile 2015,ASTA ANNULLATA,124620.0,00652503,0.0,136/15,esito-15aprile15.pdf,,
MILANO VIA COSTANTINO BARONI '130,15 Aprile 2015,AGGIUDICATA,50592.0,00665141,81570.0,137/15,esito-15aprile15.pdf,,F.T.
MILANO VIA ALESSANDRO LITTA MODIGNANI '105,15 Aprile 2015,ASTA DESERTA,60858.0,00690359,0.0,138/15,esito-15aprile15.pdf,,
MILANO VIA FILIPPO DE PISIS '25,15 Aprile 2015,ASTA DESERTA,56862.0,00700713,0.0,139/15,esito-15aprile15.pdf,,
00985345 ROZZANO VIALE LAZIO '56,15 Aprile 2015,ASTA DESERTA,106932.0,00980345,0.0,140/15,esito-15aprile15.pdf,,
MILANO VIA CALATAFIMI '15,15 Aprile 2015,AGGIUDICATA,186048.0,09050013,325116.7,141/15,esito-15aprile15.pdf,,A.R.
MILANO VIA GIACOMO ZANELLA '63,15 Aprile 2015,AGGIUDICATA,111972.0,09060007,171200.0,142/15,esito-15aprile15.pdf,,E.S.
MILANO VIA PALMANOVA '53,15 Aprile 2015,AGGIUDICATA,96900.0,09080131,129200.0,143/15,esito-15aprile15.pdf,,O.A.
MILANO VIA GASPARE ASELLI '14,9 Marzo 2023,AGGIUDICATA,95608.0,00280294,317121.0,001/23,esito-9marzo2023.pdf,,F.A.B.
MILANO VIALE UNGHERIA '46,9 Marzo 2023,AGGIUDICATA,90915.0,00550773,176300.0,002/23,esito-9marzo2023.pdf,,O.B.A.M.
MILANO VIALE UNGHERIA '2,9 Marzo 2023,AGGIUDICATA,87278.0,00551404,166784.0,003/23,esito-9marzo2023.pdf,,M.C.
MILANO VIA CONCILIO VATICANO II '2,9 Marzo 2023,AGGIUDICATA,85120.0,00620402,133770.0,004/23,esito-9marzo2023.pdf,,M.A.H.M.
MILANO VIA DELLE BETULLE '5,9 Marzo 2023,AGGIUDICATA,94613.0,00652146,161200.0,005/23,esito-9marzo2023.pdf,,S.K.H.N.
MILANO VIA COSTANTINO BARONI '69,9 Marzo 2023,AGGIUDICATA,99680.0,00664704,172000.0,006/23,esito-9marzo2023.pdf,,H.N.
MILANO VIA MICHELE SAPONARO '24,9 Marzo 2023,AGGIUDICATA,105280.0,00666423,201000.0,007/23,esito-9marzo2023.pdf,,B.M.
MILANO VIA MICHELE SAPONARO '24,9 Marzo 2023,AGGIUDICATA,103040.0,00666473,160000.0,008/23,esito-9marzo2023.pdf,,Z.D.R.H.
MILANO VIA ALESSANDRO LITTA MODIGNANI '113,9 Marzo 2023,AGGIUDICATA,107880.0,00690170,175888.0,009/23,esito-9marzo2023.pdf,,L.H.
CORSICO VIA EUGENIO CURIEL '22,9 Marzo 2023,AGGIUDICATA,68101.0,00740853,120100.0,010/23,esito-9marzo2023.pdf,,A.R.Y.G.
LEGNANO VIA PADRE REGINALDO GIULIANI '42,9 Marzo 2023,ASTA NULLA,42840.0,02070037,0.0,011/23,esito-9marzo2023.pdf,,
LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,ASTA DESERTA,57596.0,02070086,0.0,012/23,esito-9marzo2023.pdf,,
LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,ASTA DESERTA,39924.0,02070090,0.0,013/23,esito-9marzo2023.pdf,,
LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,ASTA DESERTA,57596.0,02070091,0.0,014/23,esito-9marzo2023.pdf,,
LEGNANO VIA PADRE REGINALDO GIULIANI '40,9 Marzo 2023,AGGIUDICATA,54323.0,02070092,56100.0,015/23,esito-9marzo2023.pdf,,M.S.M.M.M.
LEGNANO VIA BRENNERO '6,9 Marzo 2023,ASTA DESERTA,52360.0,02070154,0.0,016/23,esito-9marzo2023.pdf,,
LEGNANO VIA BRENNERO '6,9 Marzo 2023,ASTA DESERTA,57596.0,02070169,0.0,017/23,esito-9marzo2023.pdf,,
LEGNANO VIA BRENNERO '6,9 Marzo 2023,ASTA DESERTA,49742.0,02070184,0.0,018/23,esito-9marzo2023.pdf,,
PIEVE EMANUELE VIA GIOACCHINO ROSSINI '10,9 Marzo 2023,AGGIUDICATA,79942.0,09030372,105000.0,019/23,esito-9marzo2023.pdf,,D.M.K.Z.
RHO VIA ANTONIO GRAMSCI '51,9 Marzo 2023,AGGIUDICATA,105196.0,70370007,120000.0,020/23,esito-9marzo2023.pdf,,S.A.M.I.A.
PADERNO DUGNANO VIA AURORA '12,9 Marzo 2023,AGGIUDICATA,111150.0,70410035,113000.0,021/23,esito-9marzo2023.pdf,,A.M.M.A.
PADERNO DUGNANO VIA AURORA '12,9 Marzo 2023,ASTA DESERTA,101574.0,70410118,0.0,022/23,esito-9marzo2023.pdf,,
MILANO VIA CARLO MARX '7,9 Marzo 2023,AGGIUDICATA,154318.0,70670245,222170.0,023/23,esito-9marzo2023.pdf,,F.M.
71026166 MILANO VIA PATERNO' '1,9 Marzo 2023,AGGIUDICATA,169860.0,71021366,221700.0,024/23,esito-9marzo2023.pdf,,S.A.G.
MILANO VIA LUCCA '56,9 Marzo 2023,AGGIUDICATA,162053.0,71030409,261500.0,025/23,esito-9marzo2023.pdf,,L.C.U.
CORBETTA VIA TRENTO '23,9 Marzo 2023,AGGIUDICATA,67345.0,99600026,70000.0,026/23,esito-9marzo2023.pdf,,L.R.R.R.
MILANO VIA GIOVANNI PASCOLI '2,27 Giugno 2019,AGGIUDICATA,95904.0,00160076,292760.0,183/19,esito-27giugno19.pdf,,F.S.-.S.S.
MILANO VIA GIOVANNI PASCOLI '4,27 Giugno 2019,AGGIUDICATA,81252.0,00160149,223260.0,184/19,esito-27giugno19.pdf,,P.S.
MILANO VIA BRAMANTINO '3,27 Giugno 2019,AGGIUDICATA,72960.0,00230187,143332.0,185/19,esito-27giugno19.pdf,,Z.S.
MILANO VIA GIOVANNI PACINI '29,27 Giugno 2019,AGGIUDICATA,170829.0,00320013,471800.0,186/19,esito-27giugno19.pdf,,M.C.R.
MILANO VIA CARLO FORLANINI '21,27 Giugno 2019,AGGIUDICATA,67932.0,00370152,170000.0,187/19,esito-27giugno19.pdf,,S.S.
MILANO VIA DALMAZIO BIRAGO '4,27 Giugno 2019,AGGIUDICATA,66926.0,00410153,146600.0,188/19,esito-27giugno19.pdf,,B.S.
MILANO VIA ILLIRICO '3,27 Giugno 2019,AGGIUDICATA,65730.0,00410557,121500.0,189/19,esito-27giugno19.pdf,,L.S.
MILANO VIA JACOPINO DA TRADATE '9,27 Giugno 2019,AGGIUDICATA,89760.0,00460589,120100.0,190/19,esito-27giugno19.pdf,,W.C.
MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 A,27 Giugno 2019,AGGIUDICATA,62016.0,00510851,102000.0,191/19,esito-27giugno19.pdf,,X.J.Y.
MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 B,27 Giugno 2019,AGGIUDICATA,68544.0,00510903,101500.0,192/19,esito-27giugno19.pdf,,K.A.S.K.
MILANO VIALE UNGHERIA '4 A,27 Giugno 2019,AGGIUDICATA,59766.0,00551554,107300.0,193/19,esito-27giugno19.pdf,,K.S.S.F.
MILANO VIALE UNGHERIA '4 B,27 Giugno 2019,AGGIUDICATA,63281.0,00551571,132257.29,194/19,esito-27giugno19.pdf,,G.G.
MILANO VIA ROMUALDO BONFADINI '98,27 Giugno 2019,AGGIUDICATA,67675.0,00551816,125000.0,195/19,esito-27giugno19.pdf,,R.G.
00575001 MILANO VIA SEM BENELLI '11,27 Giugno 2019,AGGIUDICATA,133254.0,00570024,238888.8,196/19,esito-27giugno19.pdf,,Z.S.
MILANO VIA CONCILIO VATICANO II '4,27 Giugno 2019,AGGIUDICATA,54029.0,00620232,71000.0,197/19,esito-27giugno19.pdf,,D.L.M.
MILANO VIA DELLE BETULLE '23,27 Giugno 2019,AGGIUDICATA,83249.0,00652002,115690.0,198/19,esito-27giugno19.pdf,,G.A.
MILANO VIA DELLE BETULLE '30,27 Giugno 2019,AGGIUDICATA,145435.0,00652521,152800.0,199/19,esito-27giugno19.pdf,,Z.B.-.P.S.
MILANO VIA COSTANTINO BARONI '77,27 Giugno 2019,AGGIUDICATA,48739.0,00663825,83352.0,200/19,esito-27giugno19.pdf,,D.L.E.
MILANO VIA COSTANTINO BARONI '63,27 Giugno 2019,ASTA DESERTA,62832.0,00664618,0.0,201/19,esito-27giugno19.pdf,,
MILANO VIA COSTANTINO BARONI '69,27 Giugno 2019,AGGIUDICATA,65518.0,00664702,127500.0,202/19,esito-27giugno19.pdf,,K.H.-.K.R.
MILANO VIA COSTANTINO BARONI '134 A,27 Giugno 2019,AGGIUDICATA,66317.0,00665110,100299.9,203/19,esito-27giugno19.pdf,,C.F.
MILANO VIA COSTANTINO BARONI '134 B,27 Giugno 2019,AGGIUDICATA,67116.0,00665114,80000.0,204/19,esito-27giugno19.pdf,,A.A.S.A.
MILANO VIA COSTANTINO BARONI '128,27 Giugno 2019,AGGIUDICATA,70312.0,00665172,108550.0,205/19,esito-27giugno19.pdf,,Z.Y.
ROZZANO VIA LILLA' '1 A,27 Giugno 2019,ASTA DESERTA,94263.0,00673841,0.0,206/19,esito-27giugno19.pdf,,
MILANO VIA ALESSANDRO LITTA MODIGNANI '111,27 Giugno 2019,AGGIUDICATA,93568.0,00690095,135000.0,207/19,esito-27giugno19.pdf,,H.N.M.W.
MILANO VIA APPENNINI '33,27 Giugno 2019,AGGIUDICATA,79866.0,00721990,166510.0,208/19,esito-27giugno19.pdf,,B.E.
CORSICO VIALE ITALIA '36,27 Giugno 2019,AGGIUDICATA,72216.0,00741261,93000.0,209/19,esito-27giugno19.pdf,,B.R.
CORSICO VIA BENVENUTO CELLINI '14,27 Giugno 2019,AGGIUDICATA,76464.0,00742099,104613.9,210/19,esito-27giugno19.pdf,,S.O.-.J.S.
CORSICO VIA BENVENUTO CELLINI '24,27 Giugno 2019,AGGIUDICATA,76464.0,00742190,105000.0,211/19,esito-27giugno19.pdf,,S.N.A.S.
MILANO VIA AGOSTINO DE PRETIS '3,27 Giugno 2019,AGGIUDICATA,115920.0,00750221,153000.0,212/19,esito-27giugno19.pdf,,G.M.W.S.
00758043 MILANO VIA AGOSTINO DE PRETIS '121 A,27 Giugno 2019,AGGIUDICATA,132504.0,00750545,181111.0,213/19,esito-27giugno19.pdf,,H.X.
MILANO VIA AGOSTINO DE PRETIS '121 B,27 Giugno 2019,AGGIUDICATA,76176.0,00750546,98360.0,214/19,esito-27giugno19.pdf,,M.F.S.M.
MILANO VIA AGOSTINO DE PRETIS '75,27 Giugno 2019,AGGIUDICATA,96048.0,00751065,117000.0,215/19,esito-27giugno19.pdf,,Z.N.S.S.
MILANO VIA AGOSTINO DE PRETIS '79,27 Giugno 2019,AGGIUDICATA,92736.0,00751104,117736.0,216/19,esito-27giugno19.pdf,,F.O.O.
MILANO VIA AGOSTINO DE PRETIS '21,27 Giugno 2019,AGGIUDICATA,75072.0,00751226,105000.0,217/19,esito-27giugno19.pdf,,F.M.A.A.
MILANO VIA AGOSTINO DE PRETIS '35,27 Giugno 2019,AGGIUDICATA,96048.0,00751333,121000.0,218/19,esito-27giugno19.pdf,,K.A.A.A.
00758054 MILANO VIA AGOSTINO DE PRETIS '45,27 Giugno 2019,AGGIUDICATA,117048.0,00751422,133100.0,219/19,esito-27giugno19.pdf,,H.A.S.N.
LEGNANO VIA PADRE REGINALDO GIULIANI '40,27 Giugno 2019,ASTA DESERTA,43200.0,02070080,0.0,220/19,esito-27giugno19.pdf,,
BINASCO VIA GUGLIELMO MARCONI '29 A,27 Giugno 2019,ASTA DESERTA,51916.0,02430035,0.0,221/19,esito-27giugno19.pdf,,
BINASCO VIA GUGLIELMO MARCONI '29 B,27 Giugno 2019,ASTA DESERTA,78250.0,02430049,0.0,222/19,esito-27giugno19.pdf,,
MILANO VIA ARMANDO SPADINI '15,27 Giugno 2019,ASTA DESERTA,51136.0,05160084,0.0,223/19,esito-27giugno19.pdf,,
SAN DONATO MILANE VIA ANGELO MORO '27.E,27 Giugno 2019,AGGIUDICATA,102168.0,16540108,112200.0,224/19,esito-27giugno19.pdf,,M.S.S.
RHO VIA ALDO MORO '11 A,27 Giugno 2019,ASTA DESERTA,58464.0,16640026,0.0,225/19,esito-27giugno19.pdf,,
RHO VIA ALDO MORO '11 B,27 Giugno 2019,ASTA DESERTA,56794.0,16640034,0.0,226/19,esito-27giugno19.pdf,,
PIOLTELLO VIA GALILEO GALILEI '49,27 Giugno 2019,ASTA DESERTA,123250.0,71460105,0.0,227/19,esito-27giugno19.pdf,,
MILANO VIA GASPARE ASELLI '6,20 Maggio 2021,AGGIUDICATA,141918.0,00280069,346900.0,084/21,esito-20maggio2021.pdf,,C.M.
MILANO VIA LORENTEGGIO '201,20 Maggio 2021,AGGIUDICATA,64000.0,00433753,136000.0,085/21,esito-20maggio2021.pdf,,S.M.V.L.J.
MILANO VIA GIOVANNI AMBROGIO DE PREDIS '11,20 Maggio 2021,AGGIUDICATA,63056.0,00450050,114600.0,086/21,esito-20maggio2021.pdf,,C.G.
MILANO VIA VAL SABBIA '6 A,20 Maggio 2021,AGGIUDICATA,70913.0,00510364,113400.0,087/21,esito-20maggio2021.pdf,,X.X.
MILANO VIA VAL SABBIA '6 B,20 Maggio 2021,AGGIUDICATA,81206.0,00510389,128999.0,088/21,esito-20maggio2021.pdf,,X.S.J.
MILANO VIA SANTUARIO DEL SACRO CUORE '3 A,20 Maggio 2021,AGGIUDICATA,78919.0,00510640,143500.0,089/21,esito-20maggio2021.pdf,,A.
MILANO VIA SANTUARIO DEL SACRO CUORE '3 B,20 Maggio 2021,AGGIUDICATA,61763.0,00510709,121999.0,090/21,esito-20maggio2021.pdf,,L.Y.
MILANO VIALE UNGHERIA '4,20 Maggio 2021,AGGIUDICATA,100100.0,00551510,190099.0,091/21,esito-20maggio2021.pdf,,H.Y.
MILANO VIA ALESSANDRO LITTA MODIGNANI '91,20 Maggio 2021,AGGIUDICATA,99506.0,00690073,155100.0,092/21,esito-20maggio2021.pdf,,W.X.L.
MILANO VIA ALESSANDRO LITTA MODIGNANI '111,20 Maggio 2021,AGGIUDICATA,99506.0,00690125,161110.0,093/21,esito-20maggio2021.pdf,,L.Q.
MILANO VIA ALESSANDRO LITTA MODIGNANI '105,20 Maggio 2021,ASTA DESERTA,78919.0,00690371,0.0,094/21,esito-20maggio2021.pdf,,
MILANO VIA ARTURO GRAF '48,20 Maggio 2021,AGGIUDICATA,79380.0,00700437,142200.0,095/21,esito-20maggio2021.pdf,,Y.M.
MILANO VIA ARTURO GRAF '60,20 Maggio 2021,ASTA DESERTA,69930.0,00700531,0.0,096/21,esito-20maggio2021.pdf,,
MILANO VIA FILIPPO DE PISIS '31,20 Maggio 2021,AGGIUDICATA,64260.0,00700839,115100.0,097/21,esito-20maggio2021.pdf,,M.V.L.M.
MILANO VIA FILIPPO DE PISIS '49,20 Maggio 2021,AGGIUDICATA,78435.0,00701029,145010.0,098/21,esito-20maggio2021.pdf,,P.X.
MILANO VIA FRANCESCO CILEA '160,20 Maggio 2021,AGGIUDICATA,104500.0,00722185,193380.0,099/21,esito-20maggio2021.pdf,,Z.L.-.Y.S.
MILANO VIA FRANCESCO ANTONIO MUTTONI '1,20 Maggio 2021,AGGIUDICATA,100100.0,00722564,168000.0,100/21,esito-20maggio2021.pdf,,P.T.
CORSICO VIA EUGENIO CURIEL '14,20 Maggio 2021,AGGIUDICATA,80646.0,00740735,135600.0,101/21,esito-20maggio2021.pdf,,S.F.I.R.
MILANO VIA AGOSTINO DE PRETIS '109,20 Maggio 2021,AGGIUDICATA,105053.0,00750445,146000.0,102/21,esito-20maggio2021.pdf,,A.G.K.Z.
00758059 MILANO VIA AGOSTINO DE PRETIS '59,20 Maggio 2021,AGGIUDICATA,120678.0,00750666,156000.0,103/21,esito-20maggio2021.pdf,,E.N.W.I.
LEGNANO VIA PADRE REGINALDO GIULIANI '40,20 Maggio 2021,AGGIUDICATA,42840.0,02070080,44300.0,104/21,esito-20maggio2021.pdf,,S.M.A.A.
MILANO VIA DELLE GENZIANE '3,20 Maggio 2021,AGGIUDICATA,79931.0,09010161,181740.0,105/21,esito-20maggio2021.pdf,,G.N.-.S.A.
GORGONZOLA VIA DEI TIGLI '12,20 Maggio 2021,ASTA DESERTA,114359.0,70180037,0.0,106/21,esito-20maggio2021.pdf,,
RHO VIA ANTONIO GRAMSCI '51,20 Maggio 2021,ASTA DESERTA,131355.0,70370009,0.0,107/21,esito-20maggio2021.pdf,,
MILANO VIA ALBERTO PEPERE '5,20 Maggio 2021,AGGIUDICATA,152076.0,71020977,205750.0,108/21,esito-20maggio2021.pdf,,K.V.
MILANO VIA GIOVANNI PASCOLI '2,8 Marzo 2017,AGGIUDICATA,100640.0,00160056,242760.0,001/17,esito-08marzo17.pdf,,S.D.
MILANO VIA GIOVANNI PASCOLI '4 A,8 Marzo 2017,AGGIUDICATA,78880.0,00160139,151352.0,002/17,esito-08marzo17.pdf,,M.G.E.
