base_price,branch,city,energy_class,has_elevator,internal_id,lot_id,ownership_title,property_type,rooms,source_file,source_url,street_number,auction_result,base_price_eur,codice,final_offer_eur,source_pdf,winner,address,auction_date,surface_sqm,data_source,latitude,longitude
,,,,,,223/18,,,,,,,AGGIUDICATA,59456.0,700412.0,60000.0,esito-27settembre18.pdf,E.S.A.,MILANO VIA ARTURO GRAF '44,27 Settembre 2018,,pdf_only,45.5128251,9.1401627
,,,,,,223/19,,,,,,,ASTA DESERTA,51136.0,5160084.0,0.0,esito-27giugno19.pdf,,MILANO VIA ARMANDO SPADINI '15,27 Giugno 2019,,pdf_only,45.5284018,9.1575559
,,,,,,223/21,,,,,,,AGGIUDICATA,65000.0,433757.0,135000.0,esito-18novembre2021.pdf,S.E.S.T.,MILANO VIA LORENTEGGIO '201,18 Novembre 2021,,pdf_only,45.4467674,9.1271515
,,,,,,223/22,,,,,,,AGGIUDICATA,115200.0,510630.0,165720.0,esito-16giugno2022.pdf,Z.X.,MILANO VIA SANTUARIO DEL SACRO CUORE '3,16 Giugno 2022,,pdf_only,45.5241337,9.1628779
,,,,,,223/24,,,,,,,AGGIUDICATA,66825.0,2070043.0,70000.0,esito-28novembre2024.pdf,E.O.A.,LEGNANO VIA PADRE REGINALDO GIULIANI '42,28 Novembre 2024,81.0,pdf_only,45.6053381,8.914986
,,,,,,224/15,,,,,,,ASTA DESERTA,54288.0,500189.0,0.0,esito-02luglio15.pdf,,MILANO VIA ORBETELLO '4 A,2 Luglio 2015,,pdf_only,45.5014062,9.2472867
,,,,,,224/16,,,,,,,AGGIUDICATA,97920.0,460657.0,115800.0,esito-30giugno16.pdf,R.M.,MILANO VIA JACOPINO DA TRADATE '11,30 Giugno 2016,,pdf_only,45.495323,9.1514356
,,,,,,224/17,,,,,,,ASTA DESERTA,48160.0,2070084.0,0.0,esito-05ottobre17.pdf,,LEGNANO VIA PADRE REGINALDO GIULIANI '40,5 Ottobre 2017,,pdf_only,45.6053381,8.914986
,,,,,,224/18,,,,,,,AGGIUDICATA,71879.0,700551.0,105100.0,esito-27settembre18.pdf,G.H.,MILANO VIA ARTURO GRAF '62,27 Settembre 2018,,pdf_only,45.5128251,9.1401627
,,,,,,224/19,,,,,,,AGGIUDICATA,102168.0,16540108.0,112200.0,esito-27giugno19.pdf,M.S.S.,SAN DONATO MILANE VIA ANGELO MORO '27.E,27 Giugno 2019,,pdf_only,45.42948759999999,9.2680224
,,,,,,224/21,,,,,,,AGGIUDICATA,66000.0,440190.0,110000.0,esito-18novembre2021.pdf,Z.J.,MILANO VIA MAC MAHON '119,18 Novembre 2021,,pdf_only,45.4985412,9.1515386
,,,,,,224/22,,,,,,,AGGIUDICATA,81600.0,510770.0,135500.0,esito-16giugno2022.pdf,N.M.W.W.,MILANO VIA ESCULAPIO '4 B,16 Giugno 2022,,pdf_only,45.524645,9.1619134
,,,,,,224/24,,,,,,,AGGIUDICATA,120360.0,3080007.0,135560.0,esito-28novembre2024.pdf,A.K.A.A.,PADERNO DUGNANO VIA BOLIVIA '41,28 Novembre 2024,102.0,pdf_only,45.5793481,9.1547336
,,,,,,225/15,,,,,,,ASTA DESERTA,68486.0,500212.0,0.0,esito-02luglio15.pdf,,MILANO VIA ORBETELLO '4 B,2 Luglio 2015,,pdf_only,45.5014062,9.2472867
,,,,,,225/16,,,,,,,AGGIUDICATA,79680.0,460750.0,82000.0,esito-30giugno16.pdf,G.M.,MILANO VIA JACOPINO DA TRADATE '13,30 Giugno 2016,,pdf_only,45.497139,9.1488406
,,,,,,225/17,,,,,,,ASTA DESERTA,88128.0,2370080.0,0.0,esito-05ottobre17.pdf,,SESTO SAN GIOVANNI VIA GIACOMO LEOPARDI '109,5 Ottobre 2017,,pdf_only,45.538312,9.2280499
,,,,,,225/18,,,,,,,AGGIUDICATA,81054.0,721543.0,141190.0,esito-27settembre18.pdf,A.A.-.O.M.,MILANO VIA FRANCESCO CILEA '58,27 Settembre 2018,,pdf_only,45.4965859,9.1041
,,,,,,225/19,,,,,,,ASTA DESERTA,58464.0,16640026.0,0.0,esito-27giugno19.pdf,,RHO VIA ALDO MORO '11 A,27 Giugno 2019,,pdf_only,45.5363089,9.025249
,,,,,,225/21,,,,,,,AGGIUDICATA,115875.0,460259.0,170000.0,esito-18novembre2021.pdf,E.G.M.R.,MILANO VIA CHIARI '5,18 Novembre 2021,,pdf_only,45.4720447,9.1862749
,,,,,,225/22,,,,,,,ASTA DESERTA,84000.0,510772.0,0.0,esito-16giugno2022.pdf,,MILANO VIA ESCULAPIO '4 C,16 Giugno 2022,,pdf_only,45.524645,9.1619134
,,,,,,225/24,,,,,,,AGGIUDICATA,76160.0,5370011.0,141110.0,esito-28novembre2024.pdf,A.D.,CUSANO MILANINO VIA ISONZO '24,28 Novembre 2024,68.0,pdf_only,45.5522813,9.1762142
,,,,,,226/15,,,,,,,ASTA DESERTA,51782.0,500279.0,0.0,esito-02luglio15.pdf,,MILANO VIA ORBETELLO '4 C,2 Luglio 2015,,pdf_only,45.5014062,9.2472867
,,,,,,226/16,,,,,,,AGGIUDICATA,42865.0,510711.0,43010.0,esito-30giugno16.pdf,C.Y.,MILANO VIA SANTUARIO DEL SACRO CUORE '3,30 Giugno 2016,,pdf_only,45.5241337,9.1628779
,,,,,,226/17,,,,,,,ASTA DESERTA,48576.0,2430050.0,0.0,esito-05ottobre17.pdf,,BINASCO VIA GUGLIELMO MARCONI '29 A,5 Ottobre 2017,,pdf_only,45.3308215,9.0968086
,,,,,,226/18,,,,,,,AGGIUDICATA,95418.0,722187.0,157100.0,esito-27settembre18.pdf,A.C.-.S.M.P.,MILANO VIA FRANCESCO CILEA '160,27 Settembre 2018,,pdf_only,45.50424,9.0959705
,,,,,,226/19,,,,,,,ASTA DESERTA,56794.0,16640034.0,0.0,esito-27giugno19.pdf,,RHO VIA ALDO MORO '11 B,27 Giugno 2019,,pdf_only,45.5363089,9.025249
,,,,,,226/21,,,,,,,AGGIUDICATA,72000.0,460799.0,141500.0,esito-18novembre2021.pdf,E.K.,MILANO VIA JACOPINO DA TRADATE '13,18 Novembre 2021,,pdf_only,45.497139,9.1488406
,,,,,,226/22,,,,,,,AGGIUDICATA,76800.0,510942.0,142550.0,esito-16giugno2022.pdf,Y.K.B.M.,MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 A,16 Giugno 2022,,pdf_only,45.5262361,9.1637844
,,,,,,226/24,,,,,,,AGGIUDICATA,103840.0,9030227.0,150290.0,esito-28novembre2024.pdf,I.B.G.M.,PIEVE EMANUELE VIA GIOACCHINO ROSSINI '6,28 Novembre 2024,116.0,pdf_only,45.342655,9.1964068
,,,,,,227/15,,,,,,,AGGIUDICATA,43659.0,510579.0,43711.0,esito-02luglio15.pdf,F.F.G.,MILANO VIA SANTUARIO DEL SACRO CUORE '3 A,2 Luglio 2015,,pdf_only,45.524137,9.1630213
,,,,,,227/16,,,,,,,AGGIUDICATA,57974.0,550267.0,75166.0,esito-30giugno16.pdf,G.V.,MILANO VIALE UNGHERIA '21.4,30 Giugno 2016,,pdf_only,45.4460873,9.2531847
,,,,,,227/17,,,,,,,ASTA DESERTA,68640.0,3250077.0,0.0,esito-05ottobre17.pdf,,BINASCO VIA GUGLIELMO MARCONI '29 B,5 Ottobre 2017,,pdf_only,45.3308215,9.0968086
,,,,,,227/18,,,,,,,ASTA DESERTA,74976.0,750016.0,0.0,esito-27settembre18.pdf,,MILANO VIA ENRICO DE NICOLA '20,27 Settembre 2018,,pdf_only,45.430913,9.1566988
,,,,,,227/19,,,,,,,ASTA DESERTA,123250.0,71460105.0,0.0,esito-27giugno19.pdf,,PIOLTELLO VIA GALILEO GALILEI '49,27 Giugno 2019,,pdf_only,45.493675,9.3235631
,,,,,,227/21,,,,,,,AGGIUDICATA,64125.0,540022.0,101688.0,esito-18novembre2021.pdf,Z.B.,MILANO VIA CONSOLE MARCELLO '36,18 Novembre 2021,,pdf_only,45.5018711,9.1444674
,,,,,,227/22,,,,,,,AGGIUDICATA,104400.0,510973.0,166000.0,esito-16giugno2022.pdf,S.M.F.K.,MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 B,16 Giugno 2022,,pdf_only,45.5261694,9.1611954
,,,,,,227/24,,,,,,,AGGIUDICATA,79200.0,9030582.0,100220.0,esito-28novembre2024.pdf,R.I.T.M.,PIEVE EMANUELE VIA GIUSEPPE VERDI '13,28 Novembre 2024,90.0,pdf_only,45.3418249,9.1974205
,,,,,,228/15,,,,,,,AGGIUDICATA,42865.0,510618.0,43000.0,esito-02luglio15.pdf,A.M.,MILANO VIA SANTUARIO DEL SACRO CUORE '3 B,2 Luglio 2015,,pdf_only,45.524137,9.1630213
,,,,,,228/16,,,,,,,ASTA DESERTA,83635.0,551332.0,0.0,esito-30giugno16.pdf,,MILANO VIALE UNGHERIA '2 A,30 Giugno 2016,,pdf_only,45.4456461,9.2417119
,,,,,,228/17,,,,,,,ASTA DESERTA,50160.0,3250118.0,0.0,esito-05ottobre17.pdf,,BINASCO VIA GUGLIELMO MARCONI '29 C,5 Ottobre 2017,,pdf_only,45.3308215,9.0968086
,,,,,,228/18,,,,,,,AGGIUDICATA,96560.0,751045.0,117000.0,esito-27settembre18.pdf,I.M.M.E.,MILANO VIA AGOSTINO DE PRETIS '71,27 Settembre 2018,,pdf_only,45.4291252,9.1524042
87912.0,UOG4,MILANO,G,True,,228/19,PIENA PROP.,ALLOGGIO,2.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'2,AGGIUDICATA,87912.0,160047.0,271555.6,esito-25luglio19.pdf,C.D.,VIA GIOVANNI PASCOLI,25 Luglio 2019,66.0,wayback,45.473588,9.218115899999999
,,,,,,228/21,,,,,,,AGGIUDICATA,98384.0,551184.0,173000.0,esito-18novembre2021.pdf,L.X.,MILANO VIA ORESTE SALOMONE '91,18 Novembre 2021,,pdf_only,45.4449336,9.2415279
,,,,,,228/22,,,,,,,AGGIUDICATA,103200.0,511081.0,202220.0,esito-16giugno2022.pdf,S.W.,MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 C,16 Giugno 2022,,pdf_only,45.525897,9.1611121
,,,,,,228/24,,,,,,,AGGIUDICATA,375089.0,9050030.0,575200.0,esito-28novembre2024.pdf,M.Z.,MILANO VIA CALATAFIMI '15,28 Novembre 2024,107.0,pdf_only,45.454286,9.1841163
,,,,,,229/15,,,,,,,ASTA DESERTA,57024.0,540013.0,0.0,esito-02luglio15.pdf,,MILANO VIA CONSOLE MARCELLO '36,2 Luglio 2015,,pdf_only,45.5018711,9.1444674
,,,,,,229/16,,,,,,,ASTA DESERTA,86486.0,551362.0,0.0,esito-30giugno16.pdf,,MILANO VIALE UNGHERIA '2 B,30 Giugno 2016,,pdf_only,45.4457187,9.2440217
,,,,,,229/17,,,,,,,AGGIUDICATA,188374.0,9050107.0,326119.0,esito-05ottobre17.pdf,R.A.,MILANO VIA CALATAFIMI '15,5 Ottobre 2017,,pdf_only,45.454286,9.1841163
,,,,,,229/18,,,,,,,AGGIUDICATA,63694.0,3180030.0,81100.0,esito-27settembre18.pdf,A.A.B.A.M.,COLOGNO MONZESE VIALE LIGURIA '52,27 Settembre 2018,,pdf_only,45.5251689,9.2684184
70080.0,UOG3,MILANO,G,False,,229/19,PIENA PROP.,ALLOGGIO,3.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'7,AGGIUDICATA,70080.0,230377.0,144018.0,esito-25luglio19.pdf,D.P.,VIA GIOVANNI AMBROGIO DE PREDIS,25 Luglio 2019,73.0,wayback,45.4959883,9.152078
,,,,,,229/21,,,,,,,AGGIUDICATA,64064.0,551934.0,120550.0,esito-18novembre2021.pdf,Z.F.,MILANO VIA LUIGI SORDELLO '10,18 Novembre 2021,,pdf_only,45.4429755,9.2451296
,,,,,,229/22,,,,,,,AGGIUDICATA,68400.0,511115.0,118889.0,esito-16giugno2022.pdf,W.L.,MILANO PIAZZA CARDINALE PIETRO GASPARRI '4 D,16 Giugno 2022,,pdf_only,45.5262361,9.1637844
,,,,,,229/24,,,,,,,AGGIUDICATA,233410.0,70590066.0,352300.0,esito-28novembre2024.pdf,C.J.,70592066 MILANO VIA BELTRAME CRISTIANI '9,28 Novembre 2024,122.0,pdf_only,45.5225349,9.2054866
,,,,,,230/15,,,,,,,AGGIUDICATA,70680.0,550701.0,85200.0,esito-02luglio15.pdf,D.S.,MILANO VIALE UNGHERIA '46 A,2 Luglio 2015,,pdf_only,45.4456461,9.2417119
,,,,,,230/16,,,,,,,AGGIUDICATA,69379.0,551385.0,82150.0,esito-30giugno16.pdf,P.M.D.,MILANO VIALE UNGHERIA '2 C,30 Giugno 2016,,pdf_only,45.4456461,9.2417119
,,,,,,230/17,,,,,,,AGGIUDICATA,57494.0,12330012.0,75000.0,esito-05ottobre17.pdf,S.G.,TREZZANO SUL NAVIG VIA CLAUDIO TREVES '34 A,5 Ottobre 2017,,pdf_only,45.417857,9.0644402
,,,,,,230/18,,,,,,,AGGIUDICATA,161630.0,9130222.0,305760.0,esito-27settembre18.pdf,F.E.-.S.S.,MILANO VIA NEGROLI '23,27 Settembre 2018,,pdf_only,45.4650312,9.2323608
59126.0,UOG3,MILANO,G,False,,230/19,PIENA PROP.,ALLOGGIO,2.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'6,AGGIUDICATA,59126.0,240033.0,151000.0,esito-25luglio19.pdf,R.E.,VIA GIULIO BELINZAGHI,25 Luglio 2019,47.0,wayback,45.4954937,9.187774
,,,,,,230/21,,,,,,,AGGIUDICATA,89232.0,553263.0,139200.0,esito-18novembre2021.pdf,B.S.,MILANO VIA ROMUALDO BONFADINI '94,18 Novembre 2021,,pdf_only,45.4443436,9.2427844
,,,,,,230/22,,,,,,,ASTA DESERTA,95700.0,550773.0,0.0,esito-16giugno2022.pdf,,MILANO VIALE UNGHERIA '46,16 Giugno 2022,,pdf_only,45.4459531,9.2523415
,,,,,,231/15,,,,,,,AGGIUDICATA,87420.0,550804.0,105100.0,esito-02luglio15.pdf,T.P.F.,MILANO VIALE UNGHERIA '46 B,2 Luglio 2015,,pdf_only,45.4457187,9.2440217
,,,,,,231/16,,,,,,,ASTA DESERTA,59486.0,620766.0,0.0,esito-30giugno16.pdf,,MILANO VIA CONCILIO VATICANO II '10,30 Giugno 2016,,pdf_only,45.5136773,9.1471931
,,,,,,231/17,,,,,,,AGGIUDICATA,58140.0,12330013.0,66000.0,esito-05ottobre17.pdf,M.S.-.M.,TREZZANO SUL NAVIG VIA CLAUDIO TREVES '34 B,5 Ottobre 2017,,pdf_only,45.417857,9.0644402
,,,,,,231/18,,,,,,,AGGIUDICATA,108043.0,70030111.0,126000.0,esito-27settembre18.pdf,Z.B.,MILANO VIA LONGARONE '16,27 Settembre 2018,,pdf_only,45.519245,9.1370559
59568.0,UOG2,MILANO,G,True,,231/19,PIENA PROP.,ALLOGGIO,3.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'11,AGGIUDICATA,59568.0,390199.0,142100.0,esito-25luglio19.pdf,H.I.S.,PIAZZALE SELINUNTE,25 Luglio 2019,73.0,wayback,45.4727691,9.137080599999999
,,,,,,231/21,,,,,,,AGGIUDICATA,75038.0,652327.0,115000.0,esito-18novembre2021.pdf,A.S.F.N.,MILANO VIA DEGLI IPPOCASTANI '6,18 Novembre 2021,,pdf_only,45.4508816,9.0807097
,,,,,,231/22,,,,,,,AGGIUDICATA,90596.0,550904.0,166100.0,esito-16giugno2022.pdf,S.M.M.A.,MILANO VIALE UNGHERIA '48 A,16 Giugno 2022,,pdf_only,45.4460873,9.2531847
,,,,,,231/24,,,,,,,AGGIUDICATA,200745.0,71021187.0,285000.0,esito-28novembre2024.pdf,F.G.-.F.A.N.N.,71025987 MILANO VIA PATERNO' '10,28 Novembre 2024,116.0,pdf_only,45.4393439,9.1403805
,,,,,,232/15,,,,,,,AGGIUDICATA,83700.0,650227.0,84111.0,esito-02luglio15.pdf,P.A.,MILANO VIA DEGLI ONTANI '6,2 Luglio 2015,,pdf_only,45.4543484,9.0790826
,,,,,,232/16,,,,,,,AGGIUDICATA,65340.0,651733.0,68350.0,esito-30giugno16.pdf,N.H.,MILANO VIA DEI LARICI '22,30 Giugno 2016,,pdf_only,45.4538015,9.08495
,,,,,,232/17,,,,,,,AGGIUDICATA,152938.0,70590450.0,201000.0,esito-05ottobre17.pdf,C.P.,70592450 MILANO VIALE GIOVANNI SUZZANI '280,5 Ottobre 2017,,pdf_only,45.5265217,9.209423
,,,,,,232/18,,,,,,,AGGIUDICATA,141061.0,70590277.0,225571.0,esito-27settembre18.pdf,E.A.,70592277 MILANO VIA ANTONIO LISSONI '11,27 Settembre 2018,,pdf_only,45.5226847,9.2077794
62146.0,UOG4,MILANO,G,False,A,232/19,PIENA PROP.,ALLOGGIO,2.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'4,AGGIUDICATA,62146.0,410165.0,146150.0,esito-25luglio19.pdf,P.A.,VIA DALMAZIO BIRAGO,25 Luglio 2019,52.0,wayback,45.4697434,9.231377300000002
,,,,,,232/21,,,,,,,AGGIUDICATA,119900.0,680400.0,181000.0,esito-18novembre2021.pdf,W.X.,MILANO VIA UGO BETTI '6,18 Novembre 2021,,pdf_only,45.4927358,9.1143373
,,,,,,232/22,,,,,,,AGGIUDICATA,96976.0,550915.0,165300.0,esito-16giugno2022.pdf,E.B.I.,MILANO VIALE UNGHERIA '48 B,16 Giugno 2022,,pdf_only,45.4457187,9.2440217
,,,,,,232/24,,,,,,,AGGIUDICATA,144720.0,99300024.0,207550.0,esito-28novembre2024.pdf,S.Y.,MILANO VIA VAL LAGARINA '69,28 Novembre 2024,108.0,pdf_only,45.5203174,9.1327166
,,,,,,233/15,,,,,,,AGGIUDICATA,79980.0,650819.0,85100.0,esito-02luglio15.pdf,C.I.,MILANO VIA DEI SALICI '5,2 Luglio 2015,,pdf_only,45.4405125,9.0894955
,,,,,,233/16,,,,,,,NON OPTATO,70227.0,663844.0,0.0,esito-30giugno16.pdf,,MILANO VIA COSTANTINO BARONI '79,30 Giugno 2016,,pdf_only,45.4058566,9.1706229
,,,,,,233/17,,,,,,,AGGIUDICATA,130583.0,71020015.0,150500.0,esito-05ottobre17.pdf,D.W.,MILANO VIA CAMILLO GIUSSANI '1,5 Ottobre 2017,,pdf_only,45.4406326,9.136961
,,,,,,233/18,,,,,,,AGGIUDICATA,106841.0,71020137.0,155000.0,esito-27settembre18.pdf,M.R.-.F.,MILANO VIA CAMILLO GIUSSANI '15,27 Settembre 2018,,pdf_only,45.4411303,9.1379629
74799.0,UOG4,MILANO,G,False,B,233/19,PIENA PROP.,ALLOGGIO,2.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'4,AGGIUDICATA,74799.0,410171.0,156990.0,esito-25luglio19.pdf,Q.Y.,VIA DALMAZIO BIRAGO,25 Luglio 2019,56.0,wayback,45.4697434,9.231377300000002
,,,,,,233/21,,,,,,,AGGIUDICATA,73700.0,720655.0,175350.0,esito-18novembre2021.pdf,G.A.A.A.S.,MILANO VIA FRANCESCO CILEA '16,18 Novembre 2021,,pdf_only,45.4969494,9.1051737
,,,,,,233/22,,,,,,,AGGIUDICATA,95700.0,650086.0,120000.0,esito-16giugno2022.pdf,I.R.M.A.,MILANO VIA DEGLI ONTANI '34 A,16 Giugno 2022,,pdf_only,45.4543484,9.0790826
,,,,,,233/24,,,,,,,AGGIUDICATA,117810.0,99690025.0,150130.0,esito-28novembre2024.pdf,S.T.,SESTO SAN GIOVANNI VIA SAVONA '80,28 Novembre 2024,88.0,pdf_only,45.5326772,9.2533081
,,,,,,234/15,,,,,,,ASTA DESERTA,60450.0,650906.0,0.0,esito-02luglio15.pdf,,MILANO VIA DEI SALICI '17,2 Luglio 2015,,pdf_only,45.4522388,9.0801798
,,,,,,234/16,,,,,,,AGGIUDICATA,70176.0,664606.0,91910.0,esito-30giugno16.pdf,P.M.,MILANO VIA COSTANTINO BARONI '63 A,30 Giugno 2016,,pdf_only,45.4068873,9.1699819
,,,,,,234/17,,,,,,,AGGIUDICATA,107920.0,71020373.0,108000.0,esito-05ottobre17.pdf,P.C.M.M.,MILANO VIA CAMILLO GIUSSANI '28,5 Ottobre 2017,,pdf_only,45.4405927,9.139749
,,,,,,234/18,,,,,,,AGGIUDICATA,114665.0,71020515.0,151500.0,esito-27settembre18.pdf,F.B.,MILANO VIA RICCARDO BALSAMO CRIVELLI '20,27 Settembre 2018,,pdf_only,45.4391455,9.1364271
80028.0,UOG2,MILANO,G,False,,234/19,PIENA PROP.,ALLOGGIO,3.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'203,AGGIUDICATA,80028.0,433872.0,122630.0,esito-25luglio19.pdf,C.V.,VIA LORENTEGGIO,25 Luglio 2019,81.0,wayback,45.4464832,9.1264857
,,,,,,234/21,,,,,,,AGGIUDICATA,85624.0,740804.0,141100.0,esito-18novembre2021.pdf,M.F.N.R.,CORSICO VIA EUGENIO CURIEL '18,18 Novembre 2021,,pdf_only,45.439921,9.0936577
,,,,,,234/22,,,,,,,AGGIUDICATA,71775.0,650095.0,116200.0,esito-16giugno2022.pdf,C.G.,MILANO VIA DEGLI ONTANI '34 B,16 Giugno 2022,,pdf_only,45.4543484,9.0790826
,,,,,,235/15,,,,,,,ASTA DESERTA,61380.0,650989.0,0.0,esito-02luglio15.pdf,,MILANO VIA DEI SALICI '29,2 Luglio 2015,,pdf_only,45.451697,9.0806837
,,,,,,235/16,,,,,,,ASTA DESERTA,51408.0,664613.0,0.0,esito-30giugno16.pdf,,MILANO VIA COSTANTINO BARONI '63 B,30 Giugno 2016,,pdf_only,45.4037988,9.1728662
,,,,,,235/17,,,,,,,ASTA DESERTA,158848.0,71020728.0,0.0,esito-05ottobre17.pdf,,71025928 MILANO VIA PATERNO' '7,5 Ottobre 2017,,pdf_only,45.43958749999999,9.139711199999999
,,,,,,235/18,,,,,,,ASTA DESERTA,134158.0,71021180.0,0.0,esito-27settembre18.pdf,,MILANO VIA PATERNO' '9,27 Settembre 2018,,pdf_only,45.4392717,9.140129
69632.0,UOG3,MILANO,G,True,,235/19,PIENA PROP.,ALLOGGIO,2.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'4,AGGIUDICATA,69632.0,510882.0,111000.0,esito-25luglio19.pdf,S.G.,PIAZZA CARDINALE PIETRO GASPARRI,25 Luglio 2019,64.0,wayback,45.5253373,9.1638235
,,,,,,235/21,,,,,,,AGGIUDICATA,84628.0,741040.0,125790.0,esito-18novembre2021.pdf,A.M.S.G.,CORSICO VIA EUGENIO CURIEL '40,18 Novembre 2021,,pdf_only,45.439921,9.0936577
,,,,,,235/22,,,,,,,AGGIUDICATA,92438.0,650285.0,145000.0,esito-16giugno2022.pdf,S.S.F.S.,MILANO VIA DEGLI ONTANI '48,16 Giugno 2022,,pdf_only,45.4543484,9.0790826
,,,,,,236/15,,,,,,,AGGIUDICATA,53568.0,651727.0,54800.0,esito-02luglio15.pdf,D.G.,MILANO VIA DEI LARICI '20,2 Luglio 2015,,pdf_only,45.4535227,9.0840158
,,,,,,236/16,,,,,,,AGGIUDICATA,66759.0,666411.0,70250.0,esito-30giugno16.pdf,M.L.,MILANO VIA MICHELE SAPONARO '24,30 Giugno 2016,,pdf_only,45.408712,9.1736211
,,,,,,236/17,,,,,,,AGGIUDICATA,153246.0,71020951.0,180500.0,esito-05ottobre17.pdf,M.D.,MILANO VIA PATERNO' '19,5 Ottobre 2017,,pdf_only,45.4384603,9.1400359
,,,,,,236/18,,,,,,,AGGIUDICATA,125698.0,71220001.0,145475.0,esito-27settembre18.pdf,D.T.F.,SAN DONATO MILANE VIA FELICE MARITANO '14.A,27 Settembre 2018,,pdf_only,45.413376,9.276745
60480.0,UOG3,MILANO,G,True,,236/19,PIENA PROP.,ALLOGGIO,2.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'34,AGGIUDICATA,60480.0,571772.0,141188.0,esito-25luglio19.pdf,L.Y.H.C.,VIA GIACOMO QUARENGHI,25 Luglio 2019,70.0,wayback,45.49813710000001,9.1143544
,,,,,,236/21,,,,,,,AGGIUDICATA,66906.0,741337.0,121150.0,esito-18novembre2021.pdf,F.A.K.B.W.,CORSICO VIALE ITALIA '30,18 Novembre 2021,,pdf_only,45.4358885,9.0982787
,,,,,,236/22,,,,,,,AGGIUDICATA,96788.0,650801.0,141100.0,esito-16giugno2022.pdf,G.S.F.D.,MILANO VIA DEI SALICI '3,16 Giugno 2022,,pdf_only,45.451697,9.0806837
,,,,,,237/15,,,,,,,AGGIUDICATA,71145.0,651905.0,72512.0,esito-02luglio15.pdf,D.I.A.,MILANO VIA DEI SALICI '8,2 Luglio 2015,,pdf_only,45.4522388,9.0801798
,,,,,,237/16,,,,,,,ASTA DESERTA,99200.0,690016.0,0.0,esito-30giugno16.pdf,,MILANO VIA ALESSANDRO LITTA MODIGNANI '93,30 Giugno 2016,,pdf_only,45.5211404,9.1512971
,,,,,,237/17,,,,,,,AGGIUDICATA,88064.0,71030754.0,107700.0,esito-05ottobre17.pdf,B.A.,MILANO VIA VITERBO '39,5 Ottobre 2017,,pdf_only,45.4572374,9.1135698
,,,,,,237/18,,,,,,,AGGIUDICATA,93062.0,95040012.0,121300.0,esito-27settembre18.pdf,Z.K.F.U.,MILANO VIA VALDAGNO '5,27 Settembre 2018,,pdf_only,45.4632827,9.1117707
87774.0,UOG2,MILANO,G,True,,237/19,PIENA PROP.,ALLOGGIO,3.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'79,AGGIUDICATA,87774.0,650666.0,121000.0,esito-25luglio19.pdf,E.Y.G.I.,VIA DEI SALICI,25 Luglio 2019,87.0,wayback,45.45283,9.079284999999999
,,,,,,237/21,,,,,,,AGGIUDICATA,71400.0,2070124.0,71689.0,esito-18novembre2021.pdf,B.A.,LEGNANO VIA BRENNERO '6,18 Novembre 2021,,pdf_only,45.605947,8.9144646
,,,,,,237/22,,,,,,,AGGIUDICATA,71775.0,651454.0,83500.0,esito-16giugno2022.pdf,C.A.,MILANO VIA DEGLI ABETI '20,16 Giugno 2022,,pdf_only,45.5259768,9.4095547
,,,,,,238/15,,,,,,,ASTA DESERTA,70308.0,652068.0,0.0,esito-02luglio15.pdf,,MILANO VIA DEI SALICI '6,2 Luglio 2015,,pdf_only,45.4404359,9.0900068
,,,,,,238/16,,,,,,,AGGIUDICATA,66464.0,690395.0,67100.0,esito-30giugno16.pdf,A.G.,MILANO VIA ALESSANDRO LITTA MODIGNANI '105,30 Giugno 2016,,pdf_only,45.5223492,9.1574653
,,,,,,238/17,,,,,,,AGGIUDICATA,102960.0,99350153.0,133000.0,esito-05ottobre17.pdf,S.M.,MILANO VIA URUGUAY '32,5 Ottobre 2017,,pdf_only,45.4977129,9.1169035
,,,,,,238/18,,,,,,,AGGIUDICATA,95746.0,99300027.0,97484.0,esito-27settembre18.pdf,E.V.A.-.C.S.L.,MILANO VIA VAL LAGARINA '69,27 Settembre 2018,,pdf_only,45.5203174,9.1327166
87774.0,UOG2,CESANO BOSCONE,G,True,,238/19,PIENA PROP.,ALLOGGIO,3.0,20190717151004.html,https://www.alermipianovendite.it/asta-alloggi-25-luglio-2019/,'25,AGGIUDICATA,87774.0,650966.0,121360.0,esito-25luglio19.pdf,B.T.A.M.,VIA DEI SALICI,25 Luglio 2019,87.0,wayback,45.4412581,9.089286999999999
